id,note_bac1,note_bac2,libelle_court,libelle
263341,13,0,ALL,Allemand
263341,0,0,SVT,"Science de la Vie et de  la Terre"
263341,0,0,MAT,Mathématiques
263341,9.5,9,FRS,Français
263341,0,0,PC,"Physique et Chimie"
263341,13,0,ALL,Allemand
263341,0,0,SVT,"Science de la Vie et de  la Terre"
263341,0,0,MAT,Mathématiques
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
260941,16,16,ALL,Allemand
260941,2,6,MAT,Mathématiques
260941,10,10,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
275433,16,14,ALL,Allemand
275433,10,11,FRS,Français
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
45024,6,7,FRS,Français
45024,16,16,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
68810,10,9,FRS,Français
68810,12,10,ANG,Anglais
68810,15,14,ALL,Allemand
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
269315,9,9,ANG,Anglais
269315,12,13,ALL,Allemand
269315,11,10,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
265764,13.99,15,ALL,Allemand
265764,8,12,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
264737,0,7,PHI,Philosophie
264737,14,12,ALL,Allemand
264737,9,9,FRS,Français
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
272726,13,14,FRS,Français
272726,14,12,ALL,Allemand
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
264842,16,12,ALL,Allemand
264842,10,10,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
281732,12,12,ALL,Allemand
281732,13,7,FRS,Français
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
278900,12,9,ANG,Anglais
278900,17,12,ALL,Allemand
278900,8,9,FRS,Français
278900,0,9,PHI,Philosophie
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
276759,10,9,FRS,Français
276759,6,6,MAT,Mathématiques
276759,10,12,PC,"Physique et Chimie"
276759,12,11,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
82137,7,13,ALL,Allemand
82137,7,7,FRS,Français
